SITE_ID,SITE,yDay,TEMP,TEMP.es
867,Pioneer Bay,1,28.567537307739258,0.03981392830610275
867,Pioneer Bay,2,28.587535858154297,0.03981392830610275
867,Pioneer Bay,3,28.617536544799805,0.049813926219940186
867,Pioneer Bay,4,28.637537002563477,0.049813926219940186
867,Pioneer Bay,5,28.66753578186035,0.049813926219940186
867,Pioneer Bay,6,28.687536239624023,0.049813926219940186
867,Pioneer Bay,7,28.707536697387695,0.049813926219940186
867,Pioneer Bay,8,28.727537155151367,0.049813926219940186
867,Pioneer Bay,9,28.747535705566406,0.049813926219940186
867,Pioneer Bay,10,28.767536163330078,0.049813926219940186
867,Pioneer Bay,11,28.78753662109375,0.049813926219940186
867,Pioneer Bay,12,28.807537078857422,0.049813926219940186
867,Pioneer Bay,13,28.82753562927246,0.049813926219940186
867,Pioneer Bay,14,28.837535858154297,0.049813926219940186
867,Pioneer Bay,15,28.85753631591797,0.049813926219940186
867,Pioneer Bay,16,28.87753677368164,0.049813926219940186
867,Pioneer Bay,17,28.887537002563477,0.049813926219940186
867,Pioneer Bay,18,28.897537231445312,0.049813926219940186
867,Pioneer Bay,19,28.91753578186035,0.049813926219940186
867,Pioneer Bay,20,28.927536010742188,0.049813926219940186
867,Pioneer Bay,21,28.937536239624023,0.049813926219940186
867,Pioneer Bay,22,28.94753646850586,0.049813926219940186
867,Pioneer Bay,23,28.957536697387695,0.049813926219940186
867,Pioneer Bay,24,28.96753692626953,0.049813926219940186
867,Pioneer Bay,25,28.977537155151367,0.049813926219940186
867,Pioneer Bay,26,28.98753547668457,0.049813926219940186
867,Pioneer Bay,27,28.98753547668457,0.049813926219940186
867,Pioneer Bay,28,28.997535705566406,0.049813926219940186
867,Pioneer Bay,29,29.007535934448242,0.049813926219940186
867,Pioneer Bay,30,29.007535934448242,0.049813926219940186
867,Pioneer Bay,31,29.007535934448242,0.03981392830610275
867,Pioneer Bay,32,29.017536163330078,0.03981392830610275
867,Pioneer Bay,33,29.017536163330078,0.03981392830610275
867,Pioneer Bay,34,29.017536163330078,0.03981392830610275
867,Pioneer Bay,35,29.017536163330078,0.03981392830610275
867,Pioneer Bay,36,29.017536163330078,0.03981392830610275
867,Pioneer Bay,37,29.017536163330078,0.03981392830610275
867,Pioneer Bay,38,29.007535934448242,0.03981392830610275
867,Pioneer Bay,39,29.007535934448242,0.03981392830610275
867,Pioneer Bay,40,28.997535705566406,0.03981392830610275
867,Pioneer Bay,41,28.997535705566406,0.03981392830610275
867,Pioneer Bay,42,28.98753547668457,0.03981392830610275
867,Pioneer Bay,43,28.98753547668457,0.03981392830610275
867,Pioneer Bay,44,28.977537155151367,0.03981392830610275
867,Pioneer Bay,45,28.96753692626953,0.03981392830610275
867,Pioneer Bay,46,28.957536697387695,0.03981392830610275
867,Pioneer Bay,47,28.94753646850586,0.03981392830610275
867,Pioneer Bay,48,28.937536239624023,0.03981392830610275
867,Pioneer Bay,49,28.927536010742188,0.03981392830610275
867,Pioneer Bay,50,28.907535552978516,0.03981392830610275
867,Pioneer Bay,51,28.897537231445312,0.03981392830610275
867,Pioneer Bay,52,28.87753677368164,0.03981392830610275
867,Pioneer Bay,53,28.867536544799805,0.03981392830610275
867,Pioneer Bay,54,28.847536087036133,0.03981392830610275
867,Pioneer Bay,55,28.82753562927246,0.03981392830610275
867,Pioneer Bay,56,28.817535400390625,0.03981392830610275
867,Pioneer Bay,57,28.797536849975586,0.03981392830610275
867,Pioneer Bay,58,28.777536392211914,0.03981392830610275
867,Pioneer Bay,59,28.757535934448242,0.03981392830610275
867,Pioneer Bay,60,28.73753547668457,0.03981392830610275
867,Pioneer Bay,61,28.71753692626953,0.03981392830610275
867,Pioneer Bay,62,28.687536239624023,0.03981392830610275
867,Pioneer Bay,63,28.66753578186035,0.03981392830610275
867,Pioneer Bay,64,28.647537231445312,0.03981392830610275
867,Pioneer Bay,65,28.617536544799805,0.03981392830610275
867,Pioneer Bay,66,28.597536087036133,0.03981392830610275
867,Pioneer Bay,67,28.567537307739258,0.03981392830610275
867,Pioneer Bay,68,28.547536849975586,0.03981392830610275
867,Pioneer Bay,69,28.517536163330078,0.03981392830610275
867,Pioneer Bay,70,28.48753547668457,0.03981392830610275
867,Pioneer Bay,71,28.457536697387695,0.03981392830610275
867,Pioneer Bay,72,28.437536239624023,0.03981392830610275
867,Pioneer Bay,73,28.407535552978516,0.03981392830610275
867,Pioneer Bay,74,28.37753677368164,0.03981392830610275
867,Pioneer Bay,75,28.347536087036133,0.03981392830610275
867,Pioneer Bay,76,28.317537307739258,0.03981392830610275
867,Pioneer Bay,77,28.28753662109375,0.03981392830610275
867,Pioneer Bay,78,28.257535934448242,0.03981392830610275
867,Pioneer Bay,79,28.21753692626953,0.03981392830610275
867,Pioneer Bay,80,28.187536239624023,0.03981392830610275
867,Pioneer Bay,81,28.157535552978516,0.03981392830610275
867,Pioneer Bay,82,28.12753677368164,0.03981392830610275
867,Pioneer Bay,83,28.097536087036133,0.03981392830610275
867,Pioneer Bay,84,28.057537078857422,0.03981392830610275
867,Pioneer Bay,85,28.027536392211914,0.03981392830610275
867,Pioneer Bay,86,27.997535705566406,0.03981392830610275
867,Pioneer Bay,87,27.957536697387695,0.03981392830610275
867,Pioneer Bay,88,27.927536010742188,0.03981392830610275
867,Pioneer Bay,89,27.897537231445312,0.03981392830610275
867,Pioneer Bay,90,27.85753631591797,0.03981392830610275
867,Pioneer Bay,91,27.82753562927246,0.03981392830610275
867,Pioneer Bay,92,27.78753662109375,0.03981392830610275
867,Pioneer Bay,93,27.757535934448242,0.03981392830610275
867,Pioneer Bay,94,27.727537155151367,0.03981392830610275
867,Pioneer Bay,95,27.687536239624023,0.03981392830610275
867,Pioneer Bay,96,27.657535552978516,0.03981392830610275
867,Pioneer Bay,97,27.617536544799805,0.03981392830610275
867,Pioneer Bay,98,27.587535858154297,0.03981392830610275
867,Pioneer Bay,99,27.547536849975586,0.03981392830610275
867,Pioneer Bay,100,27.517536163330078,0.03981392830610275
867,Pioneer Bay,101,27.477537155151367,0.03981392830610275
867,Pioneer Bay,102,27.44753646850586,0.03981392830610275
867,Pioneer Bay,103,27.407535552978516,0.03981392830610275
867,Pioneer Bay,104,27.37753677368164,0.03981392830610275
