SITE_ID,SITE,yDay,TEMP,TEMP.es
7,Myrmidon Reef,1,28.567537307739258,0.03981392830610275
7,Myrmidon Reef,2,28.587535858154297,0.03981392830610275
7,Myrmidon Reef,3,28.617536544799805,0.049813926219940186
7,Myrmidon Reef,4,28.637537002563477,0.049813926219940186
7,Myrmidon Reef,5,28.66753578186035,0.049813926219940186
7,Myrmidon Reef,6,28.687536239624023,0.049813926219940186
7,Myrmidon Reef,7,28.707536697387695,0.049813926219940186
7,Myrmidon Reef,8,28.727537155151367,0.049813926219940186
7,Myrmidon Reef,9,28.747535705566406,0.049813926219940186
7,Myrmidon Reef,10,28.767536163330078,0.049813926219940186
7,Myrmidon Reef,11,28.78753662109375,0.049813926219940186
7,Myrmidon Reef,12,28.807537078857422,0.049813926219940186
7,Myrmidon Reef,13,28.82753562927246,0.049813926219940186
7,Myrmidon Reef,14,28.837535858154297,0.049813926219940186
7,Myrmidon Reef,15,28.85753631591797,0.049813926219940186
7,Myrmidon Reef,16,28.87753677368164,0.049813926219940186
7,Myrmidon Reef,17,28.887537002563477,0.049813926219940186
7,Myrmidon Reef,18,28.897537231445312,0.049813926219940186
7,Myrmidon Reef,19,28.91753578186035,0.049813926219940186
7,Myrmidon Reef,20,28.927536010742188,0.049813926219940186
7,Myrmidon Reef,21,28.937536239624023,0.049813926219940186
7,Myrmidon Reef,22,28.94753646850586,0.049813926219940186
7,Myrmidon Reef,23,28.957536697387695,0.049813926219940186
7,Myrmidon Reef,24,28.96753692626953,0.049813926219940186
7,Myrmidon Reef,25,28.977537155151367,0.049813926219940186
7,Myrmidon Reef,26,28.98753547668457,0.049813926219940186
7,Myrmidon Reef,27,28.98753547668457,0.049813926219940186
7,Myrmidon Reef,28,28.997535705566406,0.049813926219940186
7,Myrmidon Reef,29,29.007535934448242,0.049813926219940186
7,Myrmidon Reef,30,29.007535934448242,0.049813926219940186
7,Myrmidon Reef,31,29.007535934448242,0.03981392830610275
7,Myrmidon Reef,32,29.017536163330078,0.03981392830610275
7,Myrmidon Reef,33,29.017536163330078,0.03981392830610275
7,Myrmidon Reef,34,29.017536163330078,0.03981392830610275
7,Myrmidon Reef,35,29.017536163330078,0.03981392830610275
7,Myrmidon Reef,36,29.017536163330078,0.03981392830610275
7,Myrmidon Reef,37,29.017536163330078,0.03981392830610275
7,Myrmidon Reef,38,29.007535934448242,0.03981392830610275
7,Myrmidon Reef,39,29.007535934448242,0.03981392830610275
7,Myrmidon Reef,40,28.997535705566406,0.03981392830610275
7,Myrmidon Reef,41,28.997535705566406,0.03981392830610275
7,Myrmidon Reef,42,28.98753547668457,0.03981392830610275
7,Myrmidon Reef,43,28.98753547668457,0.03981392830610275
7,Myrmidon Reef,44,28.977537155151367,0.03981392830610275
7,Myrmidon Reef,45,28.96753692626953,0.03981392830610275
7,Myrmidon Reef,46,28.957536697387695,0.03981392830610275
7,Myrmidon Reef,47,28.94753646850586,0.03981392830610275
7,Myrmidon Reef,48,28.937536239624023,0.03981392830610275
7,Myrmidon Reef,49,28.927536010742188,0.03981392830610275
7,Myrmidon Reef,50,28.907535552978516,0.03981392830610275
7,Myrmidon Reef,51,28.897537231445312,0.03981392830610275
7,Myrmidon Reef,52,28.87753677368164,0.03981392830610275
7,Myrmidon Reef,53,28.867536544799805,0.03981392830610275
7,Myrmidon Reef,54,28.847536087036133,0.03981392830610275
7,Myrmidon Reef,55,28.82753562927246,0.03981392830610275
7,Myrmidon Reef,56,28.817535400390625,0.03981392830610275
7,Myrmidon Reef,57,28.797536849975586,0.03981392830610275
7,Myrmidon Reef,58,28.777536392211914,0.03981392830610275
7,Myrmidon Reef,59,28.757535934448242,0.03981392830610275
7,Myrmidon Reef,60,28.73753547668457,0.03981392830610275
7,Myrmidon Reef,61,28.71753692626953,0.03981392830610275
7,Myrmidon Reef,62,28.687536239624023,0.03981392830610275
7,Myrmidon Reef,63,28.66753578186035,0.03981392830610275
7,Myrmidon Reef,64,28.647537231445312,0.03981392830610275
7,Myrmidon Reef,65,28.617536544799805,0.03981392830610275
7,Myrmidon Reef,66,28.597536087036133,0.03981392830610275
7,Myrmidon Reef,67,28.567537307739258,0.03981392830610275
7,Myrmidon Reef,68,28.547536849975586,0.03981392830610275
7,Myrmidon Reef,69,28.517536163330078,0.03981392830610275
7,Myrmidon Reef,70,28.48753547668457,0.03981392830610275
7,Myrmidon Reef,71,28.457536697387695,0.03981392830610275
7,Myrmidon Reef,72,28.437536239624023,0.03981392830610275
7,Myrmidon Reef,73,28.407535552978516,0.03981392830610275
7,Myrmidon Reef,74,28.37753677368164,0.03981392830610275
7,Myrmidon Reef,75,28.347536087036133,0.03981392830610275
7,Myrmidon Reef,76,28.317537307739258,0.03981392830610275
7,Myrmidon Reef,77,28.28753662109375,0.03981392830610275
7,Myrmidon Reef,78,28.257535934448242,0.03981392830610275
7,Myrmidon Reef,79,28.21753692626953,0.03981392830610275
7,Myrmidon Reef,80,28.187536239624023,0.03981392830610275
7,Myrmidon Reef,81,28.157535552978516,0.03981392830610275
7,Myrmidon Reef,82,28.12753677368164,0.03981392830610275
7,Myrmidon Reef,83,28.097536087036133,0.03981392830610275
7,Myrmidon Reef,84,28.057537078857422,0.03981392830610275
7,Myrmidon Reef,85,28.027536392211914,0.03981392830610275
7,Myrmidon Reef,86,27.997535705566406,0.03981392830610275
7,Myrmidon Reef,87,27.957536697387695,0.03981392830610275
7,Myrmidon Reef,88,27.927536010742188,0.03981392830610275
7,Myrmidon Reef,89,27.897537231445312,0.03981392830610275
7,Myrmidon Reef,90,27.85753631591797,0.03981392830610275
7,Myrmidon Reef,91,27.82753562927246,0.03981392830610275
7,Myrmidon Reef,92,27.78753662109375,0.03981392830610275
7,Myrmidon Reef,93,27.757535934448242,0.03981392830610275
7,Myrmidon Reef,94,27.727537155151367,0.03981392830610275
7,Myrmidon Reef,95,27.687536239624023,0.03981392830610275
7,Myrmidon Reef,96,27.657535552978516,0.03981392830610275
7,Myrmidon Reef,97,27.617536544799805,0.03981392830610275
7,Myrmidon Reef,98,27.587535858154297,0.03981392830610275
7,Myrmidon Reef,99,27.547536849975586,0.03981392830610275
7,Myrmidon Reef,100,27.517536163330078,0.03981392830610275
7,Myrmidon Reef,101,27.477537155151367,0.03981392830610275
7,Myrmidon Reef,102,27.44753646850586,0.03981392830610275
7,Myrmidon Reef,103,27.407535552978516,0.03981392830610275
7,Myrmidon Reef,104,27.37753677368164,0.03981392830610275
7,Myrmidon Reef,105,27.337535858154297,0.03981392830610275
7,Myrmidon Reef,106,27.307537078857422,0.03981392830610275
7,Myrmidon Reef,107,27.267536163330078,0.03981392830610275
7,Myrmidon Reef,108,27.23753547668457,0.03981392830610275
7,Myrmidon Reef,109,27.207536697387695,0.03981392830610275
7,Myrmidon Reef,110,27.16753578186035,0.03981392830610275
7,Myrmidon Reef,111,27.137537002563477,0.03981392830610275
7,Myrmidon Reef,112,27.097536087036133,0.03981392830610275
7,Myrmidon Reef,113,27.067537307739258,0.03981392830610275
7,Myrmidon Reef,114,27.027536392211914,0.03981392830610275
7,Myrmidon Reef,115,26.997535705566406,0.03981392830610275
7,Myrmidon Reef,116,26.957536697387695,0.03981392830610275
7,Myrmidon Reef,117,26.927536010742188,0.03981392830610275
7,Myrmidon Reef,118,26.897537231445312,0.03981392830610275
7,Myrmidon Reef,119,26.85753631591797,0.03981392830610275
7,Myrmidon Reef,120,26.82753562927246,0.03981392830610275
7,Myrmidon Reef,121,26.78753662109375,0.03981392830610275
7,Myrmidon Reef,122,26.757535934448242,0.03981392830610275
