SITE_ID,SITE,yDay,TEMP,TEMP.es
2708,Grub Reef,1,28.567537307739258,0.03981392830610275
2708,Grub Reef,2,28.587535858154297,0.03981392830610275
2708,Grub Reef,3,28.617536544799805,0.049813926219940186
2708,Grub Reef,4,28.637537002563477,0.049813926219940186
2708,Grub Reef,5,28.66753578186035,0.049813926219940186
2708,Grub Reef,6,28.687536239624023,0.049813926219940186
2708,Grub Reef,7,28.707536697387695,0.049813926219940186
2708,Grub Reef,8,28.727537155151367,0.049813926219940186
2708,Grub Reef,9,28.747535705566406,0.049813926219940186
2708,Grub Reef,10,28.767536163330078,0.049813926219940186
2708,Grub Reef,11,28.78753662109375,0.049813926219940186
2708,Grub Reef,12,28.807537078857422,0.049813926219940186
2708,Grub Reef,13,28.82753562927246,0.049813926219940186
2708,Grub Reef,14,28.837535858154297,0.049813926219940186
2708,Grub Reef,15,28.85753631591797,0.049813926219940186
2708,Grub Reef,16,28.87753677368164,0.049813926219940186
2708,Grub Reef,17,28.887537002563477,0.049813926219940186
2708,Grub Reef,18,28.897537231445312,0.049813926219940186
2708,Grub Reef,19,28.91753578186035,0.049813926219940186
2708,Grub Reef,20,28.927536010742188,0.049813926219940186
2708,Grub Reef,21,28.937536239624023,0.049813926219940186
2708,Grub Reef,22,28.94753646850586,0.049813926219940186
2708,Grub Reef,23,28.957536697387695,0.049813926219940186
2708,Grub Reef,24,28.96753692626953,0.049813926219940186
2708,Grub Reef,25,28.977537155151367,0.049813926219940186
2708,Grub Reef,26,28.98753547668457,0.049813926219940186
2708,Grub Reef,27,28.98753547668457,0.049813926219940186
2708,Grub Reef,28,28.997535705566406,0.049813926219940186
2708,Grub Reef,29,29.007535934448242,0.049813926219940186
2708,Grub Reef,30,29.007535934448242,0.049813926219940186
2708,Grub Reef,31,29.007535934448242,0.03981392830610275
2708,Grub Reef,32,29.017536163330078,0.03981392830610275
2708,Grub Reef,33,29.017536163330078,0.03981392830610275
2708,Grub Reef,34,29.017536163330078,0.03981392830610275
2708,Grub Reef,35,29.017536163330078,0.03981392830610275
2708,Grub Reef,36,29.017536163330078,0.03981392830610275
2708,Grub Reef,37,29.017536163330078,0.03981392830610275
2708,Grub Reef,38,29.007535934448242,0.03981392830610275
2708,Grub Reef,39,29.007535934448242,0.03981392830610275
2708,Grub Reef,40,28.997535705566406,0.03981392830610275
2708,Grub Reef,41,28.997535705566406,0.03981392830610275
2708,Grub Reef,42,28.98753547668457,0.03981392830610275
2708,Grub Reef,43,28.98753547668457,0.03981392830610275
2708,Grub Reef,44,28.977537155151367,0.03981392830610275
2708,Grub Reef,45,28.96753692626953,0.03981392830610275
2708,Grub Reef,46,28.957536697387695,0.03981392830610275
2708,Grub Reef,47,28.94753646850586,0.03981392830610275
2708,Grub Reef,48,28.937536239624023,0.03981392830610275
2708,Grub Reef,49,28.927536010742188,0.03981392830610275
2708,Grub Reef,50,28.907535552978516,0.03981392830610275
2708,Grub Reef,51,28.897537231445312,0.03981392830610275
2708,Grub Reef,52,28.87753677368164,0.03981392830610275
2708,Grub Reef,53,28.867536544799805,0.03981392830610275
2708,Grub Reef,54,28.847536087036133,0.03981392830610275
2708,Grub Reef,55,28.82753562927246,0.03981392830610275
